,YLabel,Max,Min,Mean,SD,Variance,RMS,ZeroXings,TPeaks,TMax1,TMax2,TMax3,FPeaks,FMax1,FMax2,FMax3,PSD,RelativeAlpha,RelativeBeta,RelativeTheta,RelativeDelta
2945,4,163,-139,-2.5786516853932584,56.600978615254704,3203.6707802045203,56.6596878275825,22,13,67.75337879034181,136.82507636908883,84.8358601868668,11,8.918556380194971,17.391317210738023,53.053308068020606,3531.02,0.38,0.5,0.04,0.02
2946,3,158,-130,-1.4157303370786516,60.95380623168278,3715.366494129531,60.97024509149405,15,14,101.24742211884396,110.39083226051224,142.09481325255808,12,28.929824368357107,29.764293999828226,40.06372768467384,3338.41,0.08,0.28,0.11,0.37
2947,1,1020,-1868,-16.39325842696629,588.9651392361435,346879.93523544987,589.1932400811328,23,17,740.5214073520073,832.4206720755316,767.5880635086787,16,277.48691590131847,284.19522647644897,436.0925886620397,291850.14,0.19,0.63,0.19,0.02
2948,4,134,-134,-8.0561797752809,52.70595974031263,2777.918192147456,53.318104099068464,23,15,60.22623035733439,86.72460221137258,114.21719131770615,16,24.5172832118626,27.625302377538972,26.50738532085062,2033.85,0.12,0.55,0.14,0.11
2949,2,165,-212,-3.0280898876404496,72.30059208231006,5227.375615452596,72.36397545616344,15,10,95.06843791230932,110.99063132421693,150.4978950468359,17,24.43015814771041,42.065305397644245,61.28659271301543,3513.45,0.33,0.02,0.55,0.06
2950,1,576,-486,-7.03932584269663,250.5198721032857,62760.206318646626,250.61875114796635,12,8,391.3805985961312,546.9428925361668,483.4693925064096,15,72.63369023616129,94.15356394407067,215.0420615476539,81327.14,0.05,0.16,0.78,0.02
2951,3,228,-169,35.79775280898876,84.33902688331355,7113.0714556242865,91.62177995322811,16,17,180.84542508665166,199.58206404008638,203.55493620980178,13,30.179050680929816,36.001794183970965,73.78556292276804,7448.69,0.19,0.09,0.1,0.55
2952,1,439,-472,-77.00561797752809,202.92087618308338,41176.88199091025,217.04088829299246,11,10,289.4724397650832,411.425673431499,292.24767381313995,15,73.96309764599329,75.71350866184036,234.5327577352071,34579.28,0.11,0.08,0.66,0.03
2953,4,92,-150,-25.10674157303371,48.24288804255011,2327.3762466860244,54.38496776776763,15,14,56.955280474053524,60.336668445446186,76.7436326198034,14,13.330719886548627,36.05970320957604,26.39976546091342,2511.92,0.5,0.1,0.09,0.28
2954,4,195,-392,-53.78651685393258,117.33204318314162,13766.808357530612,129.07283894301307,19,13,172.59523072764875,174.49696563840877,176.86607037184632,12,17.720132183059903,116.09353043030052,19.21158911995102,20640.76,0.71,0.23,0.0,0.04
2955,2,60,-197,-81.87078651685393,51.44562025286134,2646.6518432016164,96.69269635339522,2,10,-16.150489491141713,-15.886094344123379,54.28095589824283,11,18.333537881394708,28.741075502871656,39.70584088694794,1776.92,0.08,0.04,0.57,0.25
2956,1,246,-388,-5.859550561797753,107.65397879483972,11589.3791503598,107.81332702011412,10,13,98.66512163620112,134.74482871483576,234.72474938967883,15,46.40778863879058,67.23028657261042,68.43308746841039,8417.91,0.12,0.09,0.47,0.3
2957,1,1068,-1829,58.67977528089887,646.7619899263042,418301.0716134327,649.4184996136539,14,10,838.4007595739408,1029.2324029023164,841.4927513408772,16,261.7737163214358,303.568744367748,597.0719637761916,282818.94,0.14,0.25,0.63,0.07
2958,5,110,-83,7.780898876404494,33.90174625579075,1149.3283991920218,34.783196899032355,39,22,70.58084423596151,98.33784890048904,77.72266428630716,14,14.382239656245403,15.54040519747033,16.70965182054027,1258.61,0.15,0.56,0.06,0.09
2959,3,49,-177,-35.943820224719104,56.3989320861846,3180.8395404620633,66.87897840733655,12,13,41.0896025109984,45.85228956664297,46.18976877617807,11,9.104233458435813,27.540407912574576,34.4324722216125,3669.31,0.03,0.02,0.05,0.65
2960,2,48,-58,-2.264044943820225,29.01167818791045,841.677471278879,29.09988609576534,7,9,35.708581615573095,43.15931168508887,44.768689068435954,7,10.465629792259088,15.107069821774559,22.211380944059073,1073.64,0.06,0.01,0.3,0.44
2961,2,152,-74,22.1123595505618,39.51203435002385,1561.200858477465,45.27866278249377,15,14,71.88648966640731,92.84357237232209,138.73937993517075,10,7.411146597950425,15.413791832668943,34.40367482354459,1209.99,0.39,0.11,0.4,0.14
2962,2,38,-96,-12.51685393258427,31.014897601770784,961.9238732483271,33.44541083045591,10,11,32.12277103256175,34.871349817716094,32.49485800604144,12,4.573329629035023,12.790337333232257,28.21028239496198,715.84,0.03,0.03,0.18,0.51
2963,2,73,-9,27.241573033707866,19.579083708740797,383.3405188738793,33.54763509138489,6,17,54.19353326135233,63.03570223553907,67.6123423295279,8,4.968806146959749,5.53495351995335,8.019179503894694,261.1,0.08,0.29,0.14,0.22
2964,2,40,-46,-5.623595505617978,22.56174809184739,509.0324769599795,23.252038692785337,11,11,19.700548350848088,22.11306450135303,36.77379493914619,8,6.666860540913602,12.810566896776942,17.348419978989618,577.5,0.06,0.03,0.25,0.46
2965,3,91,-102,-8.134831460674157,37.64908671654031,1417.453730589572,38.5179076986685,12,13,39.07773369132425,55.621333442520964,83.1442045083906,11,17.022393517007153,23.79255587327379,30.961689371024537,1504.51,0.02,0.02,0.24,0.64
2966,1,977,-389,-6.808988764044944,284.49410556104215,80936.8960989774,284.575575949459,11,14,399.65004722335306,444.05929565160795,935.0783789670926,18,103.16459280899397,125.938517370523,238.1093200012042,135084.91,0.14,0.09,0.32,0.42
2967,5,16,-254,-65.31460674157303,48.065988233316794,2310.3392248453483,81.09461806218515,8,14,3.6925591980956636,3.8276963957413757,4.170473713638312,12,19.740902507298912,26.08900739996823,23.945462321090794,1506.51,0.1,0.53,0.14,0.1
2968,2,18,-76,-30.629213483146067,24.98893329099585,624.4467870218407,39.52967879477365,6,15,2.3639400776251343,15.348837749618713,5.364328315396868,10,6.275397458212742,6.487400871295884,26.944667744911406,609.35,0.02,0.05,0.04,0.89
2969,3,71,-81,-5.174157303370786,34.825536375487815,1212.8179838404249,35.20781003755345,11,11,56.96896357406453,57.681479683769226,65.1913725449439,9,17.101432618313407,21.594659263248733,32.220229147230896,994.1,0.07,0.03,0.19,0.7
2970,3,114,-117,-10.646067415730338,46.85938217708304,2195.8016980179277,48.05351651480048,11,11,69.40153867830162,103.92295538306655,104.83396579173629,14,8.715602112741783,20.5573681681309,43.33406930558442,1021.87,0.02,0.08,0.37,0.48
2971,4,125,-131,-10.685393258426966,51.11973068488123,2613.2268652947882,52.224558345495105,23,18,98.5133173865225,100.43878538713884,104.86004667491937,13,22.37651313960958,24.831237914132373,30.463532982639673,2128.3,0.13,0.26,0.3,0.23
2972,4,162,-105,10.573033707865168,52.197418602591306,2724.570508774145,53.25748351698377,25,17,85.44210660230169,122.18708960802721,139.73603485542287,15,23.54782655702489,23.759314236186746,32.501629483376846,2906.54,0.33,0.29,0.15,0.21
2973,2,569,-226,-1.747191011235955,169.18166593226115,28622.436087615213,169.19068758074405,1,12,67.45249109467153,197.94072626542075,547.626635830643,21,44.69099537856894,55.28995709231719,155.64304676453455,45349.01,0.05,0.03,0.14,0.57
2974,1,1075,-1021,-40.39887640449438,499.3469368780829,249347.3633695241,500.9784751706102,10,9,845.1449685860753,936.9542796600073,1034.853488144218,13,185.03991019384912,231.70054298660128,425.72047653162724,274298.76,0.25,0.18,0.42,0.11
2975,1,307,-357,-24.971910112359552,119.97328493710033,14393.589098598664,122.54462612966114,16,11,125.55925107583523,224.38920533221733,251.3802456521886,21,47.74894681143118,81.32683912159371,82.65803388753325,17626.99,0.18,0.26,0.28,0.25
2976,2,173,-183,-38.51685393258427,76.77079740319547,5893.755333922484,85.89122988283796,5,11,43.27593441219509,50.73557660871489,160.61002532813558,10,12.547622889377962,23.38124265753294,23.889973234636155,7197.5,0.05,0.04,0.05,0.53
2977,4,57,-97,-12.893258426966293,32.55979563249506,1060.1402916298443,35.0196574011566,20,17,43.10316400548932,49.913519239752226,50.81819492529948,13,10.78623785147404,12.683026028217748,22.793290805483586,815.27,0.39,0.42,0.1,0.09
2978,4,143,-104,7.904494382022472,52.113067243766594,2715.771777553339,52.709134018581295,25,18,114.16026144731651,130.20391615081545,124.33998166418411,15,25.533969481599424,26.211578414193227,32.89811521370443,2625.9,0.1,0.6,0.17,0.07
2979,1,743,-589,-26.764044943820224,289.5400080046346,83833.41623532386,290.77436327344725,20,12,519.7225788094245,624.1302513520242,649.5800885389449,17,100.97387400112115,143.2941881321195,192.71227377764933,69846.42,0.27,0.15,0.53,0.03
2980,4,297,-307,-19.123595505617978,135.37155031343679,18325.456634263344,136.71564848006918,20,12,245.43473189511332,273.6249981449364,285.2484914266568,12,51.95424416826115,105.3380658350117,72.31682415458418,27743.32,0.54,0.16,0.07,0.15
2981,1,614,-705,-21.51123595505618,310.2356704540403,96246.1712220679,310.9805532414881,10,12,311.79632520659413,366.38852741697883,582.279022872289,17,137.5663424267834,139.49034727939113,219.06905014458403,97600.53,0.1,0.1,0.26,0.51
2982,4,94,-191,-54.17977528089887,50.03584373603055,2503.5856583764676,73.74980479882755,11,16,17.807916263587856,82.1315924228534,35.352294570817534,12,22.313848695202452,23.535265988894473,25.784702398481304,2541.17,0.07,0.4,0.08,0.39
2983,1,646,-1248,60.96067415730337,393.56576998947804,154894.01530741074,398.25898495969125,11,9,481.46015431164153,541.9104708915935,637.4206186722411,19,126.53280378918798,166.40610709470792,333.5622097620712,209382.99,0.09,0.05,0.22,0.6
2984,4,98,-74,-9.252808988764045,34.28922125620198,1175.7506943567732,35.51570312607264,21,16,38.407939134129606,89.90489628733023,47.0518458983062,11,16.44645586994916,17.222898272278766,20.768625928652444,862.04,0.25,0.38,0.09,0.17
2985,5,173,-34,66.20224719101124,41.73341823044601,1741.6781971973237,78.25864636151765,5,22,137.0395378905586,160.27944877353798,141.37373059783505,14,14.11933095803387,15.919838314688565,14.32747442099346,1665.2,0.14,0.25,0.14,0.26
2986,5,117,-128,11.157303370786517,41.46337191673776,1719.211210705718,42.938288615331224,18,19,67.22048296363863,68.86504053693216,108.2223488677016,14,15.592261818694883,16.599148021694507,34.510443323190394,1585.53,0.07,0.15,0.07,0.43
2987,2,-1,-88,-47.443820224719104,16.42106385758462,269.6513382148719,50.20525286989736,0,15,-27.963608651733537,-27.538902972712094,-2.8590144995658244,9,6.027585953447041,6.985152105805462,11.983265199582263,129.49,0.14,0.16,0.14,0.48
2988,5,89,-73,8.106741573033707,30.832546271875966,950.6459096073725,31.880482564404915,20,18,44.63383744216005,76.09953557230388,80.66421459462447,14,13.100893341821628,14.273452986526422,19.237145671145992,1105.24,0.1,0.35,0.18,0.35
2989,1,863,-762,37.235955056179776,224.95535249765965,50604.9106173463,228.0162866250833,10,11,277.8624918833696,285.8303771984032,675.153862170127,9,60.693427084787636,84.02670799282562,171.96024549608612,55900.03,0.18,0.34,0.04,0.29
2990,2,47,-248,-45.73033707865169,66.39433846936994,4408.208180785256,80.61930234200963,15,17,19.596173368378576,35.76037652796221,40.783382228555524,12,11.75512369364307,15.983338996099457,62.18296043129091,8379.52,0.02,0.01,0.05,0.78
2991,5,82,-115,-20.089887640449437,36.44871430029706,1328.5087741446794,41.618653985329246,16,18,45.46948611292207,58.64381152229034,77.8935574751428,11,16.044937773659026,17.538219193980172,24.61491394698783,768.03,0.06,0.27,0.2,0.32
2992,3,150,-154,-14.960674157303371,77.5986043514851,6021.543397298321,79.0276228197415,11,12,93.67855178919586,98.35210519298481,142.02664012113513,13,13.372113590710576,15.988908994284815,59.259866090323776,5349.03,0.02,0.07,0.13,0.72
2993,1,506,-343,-30.03370786516854,112.82983602526281,12730.571897487693,116.75870633754889,19,13,54.15033164960974,456.64580224024735,87.09932713652368,14,28.739807594250944,69.46651981541451,81.40685258143743,5529.94,0.19,0.23,0.43,0.08
2994,4,184,-200,-45.353932584269664,82.8892147552203,6870.621922737029,94.48598374148149,14,11,93.78594757770072,171.48673445948884,135.45441719062222,10,12.448465968925325,23.015350561493833,85.74861577118465,6551.54,0.78,0.07,0.03,0.05
2995,1,557,-598,-14.668539325842696,304.68424845636,92832.49125741693,305.0371408588974,14,13,498.89276047638464,502.93449908575496,520.8940373998457,12,56.930672551601766,182.62313435631432,242.5201857204414,107978.43,0.08,0.23,0.68,0.0
2996,2,119,-81,-3.2191011235955056,46.82242662599918,2192.339635147077,46.93295480993085,11,13,41.81859293108268,59.591055391517955,116.58110642372208,11,11.800195259042702,16.23272431245793,40.31739872134781,2941.51,0.05,0.03,0.28,0.66
2997,2,85,-93,8.747191011235955,47.50290491386448,2256.52597525565,48.30154579144126,8,11,77.14241781553093,78.75204558683768,83.14671420153482,14,11.996170806755023,22.77444690505029,38.61052302540944,3578.7,0.02,0.03,0.14,0.65
2998,4,163,-178,-12.98314606741573,74.10154547502806,5491.039041787652,75.23032050706354,17,14,103.94307361026935,131.11093752245284,155.5124886277284,12,38.655333961509506,44.73390900688199,39.47781285814741,4223.7,0.56,0.15,0.03,0.18
2999,1,1249,-838,36.29213483146067,370.73703398110274,137445.94836510535,372.50915078119937,14,12,832.040705204083,1034.072578880964,935.3548568376127,17,173.24165245274244,225.45972515856474,198.67821677479498,144106.18,0.29,0.4,0.18,0.09
3000,3,108,-234,-87.88202247191012,74.19396544375533,5504.74450826916,115.01301831541711,12,15,34.865332713137526,63.50837145766763,96.14216292070293,15,25.377323571240037,25.52993354191136,26.38994579118007,6455.75,0.03,0.2,0.1,0.44
3001,1,389,-457,-17.089887640449437,182.7466558786202,33396.34023481883,183.5440124176815,17,12,180.65142325088013,374.3362723953113,374.60398128706777,16,74.93168302741235,84.37777564206034,149.9923877597276,35683.37,0.15,0.05,0.71,0.09
3002,1,430,-190,11.4438202247191,127.06708699203679,16146.044596641845,127.58136861617972,14,9,244.13617862787436,324.3817591394924,405.32816086210335,13,37.18686627748361,75.21176941877981,79.13692881466282,20229.09,0.06,0.06,0.32,0.53
3003,1,595,-751,-31.269662921348313,322.032092895945,103704.66885494256,323.54669009921474,14,12,337.89969654790673,436.9489161696093,542.7467819768763,15,96.25562106628986,165.56718187633177,304.165514319799,94863.88,0.13,0.18,0.57,0.06
3004,1,881,-1864,-9.573033707865168,584.7817491203704,341969.69410427974,584.8601004331307,14,11,736.2338855782334,753.7306280827049,775.3281767388626,18,279.63711365003456,324.9641255981754,448.1781176294429,317828.93,0.38,0.35,0.23,0.03
3005,1,515,-892,44.657303370786515,356.82326610407233,127322.84323317761,359.6068936735336,10,10,434.4615402696585,466.5371258280071,489.5890114250817,15,128.99243698940916,223.93260045677707,291.35056554557957,129635.0,0.1,0.09,0.45,0.37
3006,4,220,-115,23.43820224719101,61.73410818682018,3811.1001136220184,66.03369926183333,28,22,108.76230962393203,155.82702852339855,198.21123513730484,15,20.398020985990016,27.10965732695751,42.83023769123337,5156.38,0.1,0.73,0.03,0.06
3007,2,42,-139,-43.71910112359551,39.28990171430963,1543.6963767201105,58.77972592463562,3,9,-9.969263551826163,22.028922136922507,38.85032523901245,9,12.639808604406955,15.01028277159971,26.566672490703844,2215.89,0.08,0.01,0.23,0.58
3008,4,171,-142,18.207865168539325,53.77790934616871,2892.0635336447403,56.77666675352164,26,18,100.71498739444614,137.89119231111007,162.44076960304463,11,22.189746257462108,27.307695499640488,36.52984308356767,1905.64,0.2,0.35,0.18,0.12
3009,5,58,-59,1.8426966292134832,21.82406612872845,476.2898623911125,21.90172123962925,27,19,40.550851722109485,50.823211072097166,44.20247104106503,13,9.778841721098894,10.900941527479683,13.085919149582788,473.47,0.16,0.25,0.29,0.18
3010,2,49,-76,-1.8764044943820224,26.232461331750354,688.1420275217775,26.29948519169747,11,12,32.66721295627698,44.951082132547896,45.68204652345162,9,6.592365615694317,16.62183414164888,22.137601839514353,420.21,0.07,0.07,0.55,0.37
3011,3,65,-85,-8.252808988764045,30.912491892937556,955.5821550309302,31.995171686302218,14,15,33.2519761923109,61.086975703297696,33.52037158693185,8,12.447055082040185,13.48831594437678,20.393296487531522,1308.06,0.16,0.1,0.18,0.49
3012,2,59,-26,24.47752808988764,18.482364827586252,341.59780961999746,30.67160235480429,5,11,49.519511212043625,54.34440182280854,57.08279547316039,9,4.957523255237103,5.970610890395133,16.198032242260364,275.28,0.02,0.05,0.7,0.25
3013,4,94,-139,-19.752808988764045,47.71339549945183,2276.5681100871097,51.64050322211924,29,22,50.95097277405607,76.02412057378478,69.41440569596331,12,15.691601044411014,24.53473075358409,35.914385608267295,2292.46,0.08,0.46,0.12,0.24
3014,3,86,-146,-8.140449438202246,47.95734813610363,2299.9072402474426,48.6433362065491,12,12,56.300324243608216,83.26910615641049,59.646782843189634,11,20.478221317226268,29.023717212742213,41.34562767664378,1667.41,0.08,0.14,0.14,0.32
3015,2,69,-96,-1.8595505617977528,33.17501164356712,1100.581397550814,33.22708723079254,7,11,38.21164794763978,45.36552618396364,64.63616018916,14,12.292236414351303,19.1838666016125,29.60647706839672,1501.35,0.16,0.02,0.13,0.6
3016,1,232,-226,-60.853932584269664,118.27833775110301,13989.765181164,133.01491003693846,8,9,153.1731149479853,216.58805626388605,225.3332263572971,11,30.664745219878476,64.72883114552381,103.0019254163362,14758.09,0.1,0.05,0.4,0.44
3017,1,1030,-1536,32.03932584269663,557.9921807107846,311355.2737343769,558.9112560459232,18,13,659.7463400299459,668.824834223839,954.424547352942,20,241.44052475995875,315.78557009834503,373.1852034925475,306847.86,0.02,0.57,0.03,0.37
3018,2,106,-144,-7.438202247191011,60.606384329435016,3673.133821487186,61.061122444295954,16,11,77.01775576315248,98.29389716028469,97.39704868745181,13,33.16793370489548,34.96596940477752,41.67964836257545,4313.54,0.21,0.03,0.3,0.34
